race_code,race_date,st65,p6_12_n,p6_12_win,p6_12_makuri,p6_12_makurizashi,p6_12_attack,second_score,second_rank,gap,attack_potential,st_score,straight_score,ex_score,lap_score,mawari_score,first,second,third
20251102TMG05,2025-11-02,内側より下,25,8.0,0.0,8.0,8.0,17.0,5,19.0,6.0,5.0,1.0,4.0,1.0,2.0,2,1,3
20251102TMG06,2025-11-02,内側より下,70,0.0,0.0,0.0,0.0,15.0,6,18.0,3.0,2.0,1.0,3.0,1.0,3.0,1,3,2
20251102TMG07,2025-11-02,内側より上,24,0.0,0.0,0.0,0.0,28.0,3,6.0,9.0,5.0,4.0,5.0,2.0,3.0,4,5,3
20251102TMG08,2025-11-02,内側より下,69,2.898550724637681,0.0,1.4492753623188406,1.4492753623188406,18.0,6,18.0,6.0,2.0,4.0,4.0,1.0,1.0,1,4,5
20251102TMG09,2025-11-02,内側より下,59,0.0,0.0,0.0,0.0,32.0,1,0.0,8.0,5.0,3.0,3.0,5.0,4.0,1,4,5
20251102TMG10,2025-11-02,内側より下,69,0.0,0.0,0.0,0.0,25.0,3,13.0,9.0,5.0,4.0,4.0,1.0,3.0,5,4,6
20251102TMG11,2025-11-02,内側より下,41,2.4390243902439024,2.4390243902439024,0.0,2.4390243902439024,22.0,6,10.0,6.0,5.0,1.0,3.0,1.0,5.0,2,4,6
20251102TMG12,2025-11-02,同じ,26,3.8461538461538463,0.0,3.8461538461538463,3.8461538461538463,22.0,5,10.0,6.0,5.0,1.0,3.0,1.0,5.0,1,2,3
20251103TMG01,2025-11-03,内側より下,70,2.857142857142857,0.0,1.4285714285714286,1.4285714285714286,15.0,6,21.0,4.0,2.0,2.0,3.0,2.0,1.0,1,3,2
20251103TMG02,2025-11-03,内側より下,37,5.405405405405405,0.0,5.405405405405405,5.405405405405405,27.0,4,3.0,4.0,3.0,1.0,4.0,4.0,5.0,5,6,2
20251103TMG03,2025-11-03,内側より下,71,0.0,0.0,0.0,0.0,22.0,6,10.0,6.0,5.0,1.0,5.0,1.0,4.0,1,4,3
20251103TMG04,2025-11-03,内側より下,39,0.0,0.0,0.0,0.0,16.0,6,18.0,4.0,3.0,1.0,5.0,1.0,2.0,2,1,5
20251103TMG05,2025-11-03,内側より下,61,0.0,0.0,0.0,0.0,25.0,4,10.0,7.0,3.0,4.0,4.0,1.0,4.0,2,1,3
20251103TMG06,2025-11-03,内側より下,71,0.0,0.0,0.0,0.0,25.0,4,11.0,10.0,5.0,5.0,4.0,2.0,1.0,3,4,1
20251103TMG07,2025-11-03,内側より上,9,0.0,0.0,0.0,0.0,19.0,4,14.0,6.0,5.0,1.0,4.0,2.0,2.0,4,1,2
20251103TMG08,2025-11-03,内側より下,71,0.0,0.0,0.0,0.0,23.0,5,8.0,9.0,5.0,4.0,4.0,1.0,2.0,1,3,5
20251103TMG09,2025-11-03,内側より下,70,2.857142857142857,0.0,1.4285714285714286,1.4285714285714286,30.0,2,4.0,8.0,3.0,5.0,5.0,5.0,1.0,3,1,4
20251103TMG10,2025-11-03,内側より下,31,0.0,0.0,0.0,0.0,28.0,3,7.0,6.0,5.0,1.0,5.0,4.0,4.0,2,3,1
20251103TMG11,2025-11-03,内側より下,29,0.0,0.0,0.0,0.0,26.0,2,3.0,8.0,3.0,5.0,5.0,3.0,1.0,1,3,5
20251103TMG12,2025-11-03,内側より下,42,2.380952380952381,2.380952380952381,0.0,2.380952380952381,24.0,3,12.0,7.0,5.0,2.0,3.0,4.0,2.0,3,1,5
20251109TMG01,2025-11-09,内側より上,0,0.0,0.0,0.0,0.0,21.0,4,13.0,6.0,5.0,1.0,4.0,1.0,4.0,1,4,3
20251109TMG02,2025-11-09,内側より下,18,0.0,0.0,0.0,0.0,24.0,5,9.0,6.0,5.0,1.0,5.0,1.0,5.0,1,5,4
20251109TMG03,2025-11-09,内側より上,0,0.0,0.0,0.0,0.0,21.0,5,10.0,3.0,2.0,1.0,5.0,3.0,3.0,1,5,2
20251109TMG05,2025-11-09,内側より下,68,0.0,0.0,0.0,0.0,23.0,6,8.0,10.0,5.0,5.0,4.0,1.0,1.0,3,4,2
20251109TMG06,2025-11-09,内側より下,31,0.0,0.0,0.0,0.0,24.0,5,11.0,6.0,3.0,3.0,3.0,3.0,3.0,1,4,3
20251109TMG07,2025-11-09,内側より下,25,4.0,0.0,4.0,4.0,20.0,5,19.0,5.0,3.0,2.0,3.0,1.0,4.0,2,1,3
20251109TMG08,2025-11-09,内側より下,37,2.7027027027027026,0.0,2.7027027027027026,2.7027027027027026,20.0,4,15.0,6.0,1.0,5.0,3.0,2.0,1.0,2,1,6
20251109TMG09,2025-11-09,内側より下,37,0.0,0.0,0.0,0.0,24.0,4,8.0,7.0,3.0,4.0,3.0,4.0,1.0,4,5,2
20251109TMG10,2025-11-09,内側より下,22,0.0,0.0,0.0,0.0,18.0,5,14.0,4.0,3.0,1.0,3.0,3.0,2.0,1,4,2
20251109TMG11,2025-11-09,内側より下,31,0.0,0.0,0.0,0.0,24.0,2,14.0,6.0,3.0,3.0,3.0,3.0,3.0,1,2,5
20251109TMG12,2025-11-09,内側より下,29,0.0,0.0,0.0,0.0,20.0,6,11.0,6.0,5.0,1.0,3.0,1.0,4.0,1,3,4
20251110TMG01,2025-11-10,内側より上,1,0.0,0.0,0.0,0.0,19.0,5,19.0,8.0,3.0,5.0,2.0,1.0,1.0,1,3,4
20251110TMG02,2025-11-10,内側より下,69,0.0,0.0,0.0,0.0,32.0,3,2.0,10.0,5.0,5.0,3.0,3.0,4.0,5,4,6
20251110TMG03,2025-11-10,内側より上,34,0.0,0.0,0.0,0.0,26.0,3,8.0,8.0,3.0,5.0,1.0,2.0,4.0,6,1,5
20251110TMG04,2025-11-10,内側より上,1,0.0,0.0,0.0,0.0,20.0,5,9.0,4.0,1.0,3.0,3.0,1.0,4.0,5,2,1
20251110TMG05,2025-11-10,内側より上,1,0.0,0.0,0.0,0.0,19.0,6,14.0,8.0,3.0,5.0,2.0,1.0,1.0,1,4,2
20251110TMG06,2025-11-10,内側より上,69,0.0,0.0,0.0,0.0,21.0,5,16.0,10.0,5.0,5.0,2.0,1.0,1.0,3,1,5
20251110TMG07,2025-11-10,内側より下,28,0.0,0.0,0.0,0.0,36.0,1,0.0,9.0,5.0,4.0,5.0,5.0,4.0,1,5,3
20251110TMG08,2025-11-10,内側より下,32,0.0,0.0,0.0,0.0,22.0,5,9.0,5.0,3.0,2.0,3.0,2.0,4.0,1,3,2
20251110TMG09,2025-11-10,内側より下,36,0.0,0.0,0.0,0.0,18.0,5,17.0,4.0,3.0,1.0,3.0,2.0,3.0,1,3,2
20251110TMG10,2025-11-10,内側より上,31,0.0,0.0,0.0,0.0,30.0,1,0.0,6.0,3.0,3.0,3.0,4.0,5.0,2,1,3
20251110TMG11,2025-11-10,内側より下,38,0.0,0.0,0.0,0.0,24.0,4,5.0,4.0,3.0,1.0,3.0,4.0,4.0,1,4,3
20251110TMG12,2025-11-10,内側より下,40,2.5,0.0,2.5,2.5,27.0,3,5.0,6.0,5.0,1.0,4.0,4.0,4.0,4,1,6
20251111TMG01,2025-11-11,内側より上,2,0.0,0.0,0.0,0.0,22.0,5,6.0,10.0,5.0,5.0,3.0,1.0,1.0,4,2,5
20251111TMG02,2025-11-11,内側より下,40,2.5,2.5,0.0,2.5,25.0,3,11.0,4.0,3.0,1.0,4.0,3.0,5.0,1,3,6
20251111TMG03,2025-11-11,同じ,3,0.0,0.0,0.0,0.0,19.0,6,16.0,7.0,5.0,2.0,4.0,2.0,1.0,4,3,1
20251111TMG04,2025-11-11,内側より上,92,0.0,0.0,0.0,0.0,36.0,1,0.0,8.0,3.0,5.0,5.0,5.0,4.0,2,1,4
20251111TMG05,2025-11-11,内側より下,13,0.0,0.0,0.0,0.0,20.0,5,13.0,7.0,3.0,4.0,3.0,1.0,2.0,3,4,1
20251111TMG06,2025-11-11,内側より上,2,0.0,0.0,0.0,0.0,16.0,6,18.0,7.0,5.0,2.0,3.0,1.0,1.0,4,5,6
20251111TMG07,2025-11-11,内側より上,28,7.142857142857143,0.0,3.5714285714285716,3.5714285714285716,14.0,6,20.0,4.0,3.0,1.0,3.0,2.0,1.0,1,2,6
20251111TMG08,2025-11-11,内側より上,3,0.0,0.0,0.0,0.0,20.0,5,18.0,6.0,5.0,1.0,3.0,2.0,3.0,1,2,3
20251111TMG09,2025-11-11,内側より下,28,3.5714285714285716,0.0,0.0,0.0,25.0,3,12.0,4.0,2.0,2.0,5.0,3.0,4.0,3,1,5
20251111TMG10,2025-11-11,内側より下,21,0.0,0.0,0.0,0.0,20.0,6,15.0,5.0,3.0,2.0,3.0,1.0,4.0,2,4,1
20251111TMG12,2025-11-11,内側より下,38,0.0,0.0,0.0,0.0,24.0,4,7.0,6.0,5.0,1.0,3.0,3.0,4.0,3,1,6
20251112TMG01,2025-11-12,内側より上,27,0.0,0.0,0.0,0.0,31.0,3,4.0,10.0,5.0,5.0,4.0,2.0,4.0,3,1,5
20251112TMG02,2025-11-12,内側より上,4,0.0,0.0,0.0,0.0,15.0,6,18.0,4.0,3.0,1.0,4.0,1.0,2.0,3,1,5
20251112TMG03,2025-11-12,内側より上,71,0.0,0.0,0.0,0.0,26.0,2,9.0,8.0,3.0,5.0,3.0,1.0,4.0,3,1,4
20251112TMG04,2025-11-12,内側より上,30,0.0,0.0,0.0,0.0,26.0,2,9.0,5.0,3.0,2.0,3.0,5.0,3.0,4,6,1
20251112TMG05,2025-11-12,内側より上,5,0.0,0.0,0.0,0.0,23.0,4,13.0,10.0,5.0,5.0,4.0,1.0,1.0,1,4,3
20251112TMG06,2025-11-12,内側より下,25,0.0,0.0,0.0,0.0,22.0,4,16.0,4.0,3.0,1.0,3.0,3.0,4.0,1,2,3
20251112TMG07,2025-11-12,内側より下,71,0.0,0.0,0.0,0.0,20.0,5,16.0,6.0,5.0,1.0,3.0,3.0,2.0,1,2,3
20251112TMG08,2025-11-12,内側より上,4,0.0,0.0,0.0,0.0,15.0,6,19.0,4.0,2.0,2.0,3.0,1.0,2.0,1,2,3
20251112TMG09,2025-11-12,内側より下,33,0.0,0.0,0.0,0.0,18.0,6,15.0,6.0,3.0,3.0,5.0,1.0,1.0,2,1,6
20251112TMG10,2025-11-12,内側より下,26,0.0,0.0,0.0,0.0,29.0,2,7.0,10.0,5.0,5.0,4.0,4.0,1.0,1,3,5
20251112TMG11,2025-11-12,内側より下,21,0.0,0.0,0.0,0.0,18.0,6,14.0,4.0,3.0,1.0,3.0,2.0,3.0,1,2,5
20251112TMG12,2025-11-12,内側より上,38,2.6315789473684212,0.0,0.0,0.0,28.0,2,8.0,10.0,5.0,5.0,5.0,1.0,3.0,1,4,6
20251113TMG01,2025-11-13,内側より下,37,0.0,0.0,0.0,0.0,31.0,1,0.0,6.0,3.0,3.0,4.0,5.0,4.0,1,2,3
20251113TMG02,2025-11-13,内側より下,32,0.0,0.0,0.0,0.0,21.0,6,17.0,6.0,5.0,1.0,4.0,2.0,3.0,1,2,3
20251113TMG03,2025-11-13,内側より上,6,0.0,0.0,0.0,0.0,22.0,5,9.0,8.0,3.0,5.0,5.0,1.0,1.0,1,2,4
20251113TMG05,2025-11-13,内側より下,73,0.0,0.0,0.0,0.0,23.0,4,10.0,7.0,2.0,5.0,3.0,2.0,2.0,4,5,2
20251113TMG06,2025-11-13,内側より下,28,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,30.0,1,0.0,8.0,3.0,5.0,5.0,3.0,3.0,1,2,3
20251113TMG07,2025-11-13,内側より下,41,2.4390243902439024,0.0,2.4390243902439024,2.4390243902439024,26.0,3,5.0,10.0,5.0,5.0,5.0,1.0,2.0,5,6,2
20251113TMG09,2025-11-13,内側より上,34,2.9411764705882355,0.0,0.0,0.0,30.0,1,0.0,4.0,3.0,1.0,5.0,5.0,5.0,1,6,3
20251113TMG10,2025-11-13,内側より下,14,0.0,0.0,0.0,0.0,21.0,5,15.0,7.0,3.0,4.0,4.0,1.0,2.0,1,4,3
20251113TMG11,2025-11-13,内側より下,29,0.0,0.0,0.0,0.0,30.0,2,2.0,5.0,3.0,2.0,5.0,5.0,4.0,1,4,6
20251113TMG12,2025-11-13,内側より下,39,0.0,0.0,0.0,0.0,21.0,6,11.0,6.0,5.0,1.0,4.0,1.0,4.0,1,2,3
20251114TMG01,2025-11-14,同じ,74,0.0,0.0,0.0,0.0,28.0,3,2.0,10.0,5.0,5.0,3.0,1.0,4.0,5,3,4
20251114TMG02,2025-11-14,内側より上,7,0.0,0.0,0.0,0.0,19.0,6,15.0,7.0,3.0,4.0,4.0,1.0,1.0,1,2,3
20251114TMG03,2025-11-14,内側より上,7,0.0,0.0,0.0,0.0,16.0,6,19.0,5.0,3.0,2.0,3.0,1.0,2.0,4,5,2
20251114TMG04,2025-11-14,内側より下,33,0.0,0.0,0.0,0.0,16.0,6,12.0,6.0,5.0,1.0,3.0,1.0,2.0,5,1,4
20251114TMG05,2025-11-14,内側より上,27,3.7037037037037037,3.7037037037037037,0.0,3.7037037037037037,14.0,6,22.0,6.0,5.0,1.0,3.0,1.0,1.0,4,1,2
20251114TMG06,2025-11-14,内側より下,27,0.0,0.0,0.0,0.0,25.0,3,9.0,6.0,5.0,1.0,2.0,3.0,5.0,1,5,6
20251114TMG07,2025-11-14,同じ,7,0.0,0.0,0.0,0.0,11.0,6,23.0,3.0,2.0,1.0,3.0,1.0,1.0,1,2,3
20251114TMG08,2025-11-14,内側より上,7,0.0,0.0,0.0,0.0,20.0,5,12.0,8.0,3.0,5.0,3.0,1.0,1.0,1,4,5
20251114TMG09,2025-11-14,内側より上,38,0.0,0.0,0.0,0.0,32.0,1,0.0,9.0,5.0,4.0,3.0,4.0,4.0,1,4,2
20251114TMG10,2025-11-14,内側より上,33,3.0303030303030303,0.0,3.0303030303030303,3.0303030303030303,24.0,3,13.0,9.0,5.0,4.0,3.0,1.0,3.0,5,4,6
20251114TMG11,2025-11-14,内側より下,40,2.5,2.5,0.0,2.5,22.0,5,9.0,8.0,3.0,5.0,3.0,1.0,2.0,5,1,4
20251114TMG12,2025-11-14,内側より下,38,2.6315789473684212,0.0,2.6315789473684212,2.6315789473684212,26.0,3,6.0,6.0,5.0,1.0,3.0,3.0,5.0,1,2,3
20251119TMG01,2025-11-19,内側より下,24,0.0,0.0,0.0,0.0,26.0,1,0.0,6.0,5.0,1.0,5.0,3.0,4.0,4,5,6
20251119TMG03,2025-11-19,同じ,30,10.0,3.3333333333333335,6.666666666666667,10.0,29.0,1,0.0,6.0,5.0,1.0,4.0,4.0,5.0,2,4,5
20251119TMG04,2025-11-19,内側より下,20,0.0,0.0,0.0,0.0,22.0,4,12.0,5.0,3.0,2.0,3.0,1.0,5.0,1,2,4
20251119TMG05,2025-11-19,内側より上,33,0.0,0.0,0.0,0.0,30.0,2,7.0,4.0,3.0,1.0,5.0,5.0,5.0,1,2,3
20251119TMG06,2025-11-19,内側より上,35,5.714285714285714,2.857142857142857,2.857142857142857,5.714285714285714,25.0,4,11.0,6.0,5.0,1.0,4.0,3.0,4.0,4,6,1
20251119TMG07,2025-11-19,内側より上,38,0.0,0.0,0.0,0.0,28.0,3,7.0,7.0,3.0,4.0,3.0,5.0,2.0,1,6,3
20251119TMG08,2025-11-19,内側より下,31,3.225806451612903,0.0,3.225806451612903,3.225806451612903,28.0,2,8.0,8.0,3.0,5.0,5.0,4.0,1.0,2,3,4
20251119TMG09,2025-11-19,内側より下,35,0.0,0.0,0.0,0.0,29.0,3,1.0,8.0,5.0,3.0,4.0,4.0,3.0,2,1,5
20251119TMG10,2025-11-19,内側より下,19,0.0,0.0,0.0,0.0,18.0,5,12.0,4.0,3.0,1.0,1.0,2.0,4.0,5,6,1
20251119TMG11,2025-11-19,内側より上,28,7.142857142857143,0.0,7.142857142857143,7.142857142857143,24.0,4,10.0,10.0,5.0,5.0,3.0,2.0,1.0,1,4,5
20251119TMG12,2025-11-19,内側より下,36,5.555555555555555,0.0,2.7777777777777777,2.7777777777777777,21.0,4,14.0,3.0,2.0,1.0,3.0,3.0,4.0,1,2,4
20251120TMG01,2025-11-20,内側より下,31,0.0,0.0,0.0,0.0,23.0,5,5.0,5.0,2.0,3.0,3.0,3.0,3.0,2,3,1
20251120TMG02,2025-11-20,内側より上,34,0.0,0.0,0.0,0.0,26.0,3,6.0,10.0,5.0,5.0,3.0,3.0,1.0,3,2,6
20251120TMG03,2025-11-20,内側より上,20,0.0,0.0,0.0,0.0,32.0,1,0.0,8.0,5.0,3.0,3.0,4.0,5.0,2,4,3
20251120TMG04,2025-11-20,内側より下,16,0.0,0.0,0.0,0.0,25.0,3,10.0,4.0,3.0,1.0,4.0,3.0,5.0,3,1,4
20251120TMG06,2025-11-20,同じ,31,0.0,0.0,0.0,0.0,19.0,5,10.0,4.0,3.0,1.0,2.0,4.0,2.0,1,5,4
20251120TMG07,2025-11-20,内側より下,20,0.0,0.0,0.0,0.0,20.0,5,13.0,4.0,3.0,1.0,3.0,1.0,5.0,5,4,3
20251120TMG08,2025-11-20,内側より上,45,0.0,0.0,0.0,0.0,23.0,6,12.0,9.0,5.0,4.0,4.0,2.0,1.0,2,1,5
20251120TMG09,2025-11-20,内側より下,36,0.0,0.0,0.0,0.0,28.0,2,5.0,8.0,3.0,5.0,3.0,3.0,3.0,1,3,6
20251120TMG10,2025-11-20,内側より下,29,0.0,0.0,0.0,0.0,31.0,1,0.0,9.0,5.0,4.0,4.0,4.0,3.0,1,3,6
20251120TMG11,2025-11-20,内側より下,31,0.0,0.0,0.0,0.0,22.0,4,13.0,6.0,5.0,1.0,3.0,2.0,4.0,1,2,4
20251120TMG12,2025-11-20,内側より下,37,8.108108108108109,0.0,2.7027027027027026,2.7027027027027026,22.0,4,13.0,10.0,5.0,5.0,3.0,1.0,1.0,1,2,3
20251121TMG01,2025-11-21,内側より下,36,11.11111111111111,2.7777777777777777,2.7777777777777777,5.555555555555555,27.0,2,5.0,6.0,2.0,4.0,3.0,3.0,4.0,1,2,3
20251121TMG02,2025-11-21,内側より下,20,5.0,0.0,5.0,5.0,19.0,5,15.0,4.0,3.0,1.0,4.0,1.0,4.0,1,5,4
20251121TMG04,2025-11-21,内側より下,30,3.3333333333333335,0.0,0.0,0.0,18.0,6,11.0,7.0,5.0,2.0,3.0,1.0,2.0,1,2,3
20251121TMG05,2025-11-21,内側より下,38,7.894736842105263,2.6315789473684212,2.6315789473684212,5.2631578947368425,15.0,6,17.0,4.0,3.0,1.0,2.0,1.0,3.0,3,4,6
20251121TMG06,2025-11-21,内側より下,18,0.0,0.0,0.0,0.0,17.0,6,22.0,6.0,5.0,1.0,2.0,1.0,3.0,1,2,5
20251121TMG07,2025-11-21,内側より上,36,0.0,0.0,0.0,0.0,19.0,6,15.0,6.0,5.0,1.0,2.0,2.0,3.0,1,2,4
20251121TMG08,2025-11-21,内側より下,38,0.0,0.0,0.0,0.0,24.0,3,6.0,6.0,5.0,1.0,3.0,3.0,4.0,3,2,5
20251121TMG09,2025-11-21,内側より下,37,2.7027027027027026,0.0,0.0,0.0,26.0,4,8.0,7.0,5.0,2.0,3.0,3.0,4.0,2,1,4
20251121TMG10,2025-11-21,内側より下,24,0.0,0.0,0.0,0.0,16.0,5,16.0,6.0,3.0,3.0,3.0,1.0,1.0,1,4,3
20251121TMG11,2025-11-21,内側より上,36,0.0,0.0,0.0,0.0,28.0,2,6.0,10.0,5.0,5.0,3.0,4.0,1.0,1,3,2
20251121TMG12,2025-11-21,内側より下,27,0.0,0.0,0.0,0.0,25.0,5,8.0,6.0,5.0,1.0,4.0,2.0,5.0,1,2,5
20251122TMG01,2025-11-22,内側より上,37,0.0,0.0,0.0,0.0,20.0,5,14.0,8.0,3.0,5.0,3.0,1.0,1.0,2,1,3
20251122TMG02,2025-11-22,内側より下,38,2.6315789473684212,0.0,0.0,0.0,28.0,2,2.0,6.0,5.0,1.0,3.0,4.0,5.0,2,3,4
20251122TMG03,2025-11-22,内側より下,27,11.11111111111111,0.0,3.7037037037037037,3.7037037037037037,22.0,5,10.0,6.0,5.0,1.0,3.0,1.0,5.0,1,4,5
20251122TMG04,2025-11-22,内側より下,30,0.0,0.0,0.0,0.0,26.0,2,5.0,8.0,3.0,5.0,3.0,4.0,1.0,2,1,3
20251122TMG05,2025-11-22,内側より下,28,7.142857142857143,3.5714285714285716,3.5714285714285716,7.142857142857143,16.0,6,18.0,4.0,3.0,1.0,3.0,1.0,3.0,2,1,5
20251122TMG06,2025-11-22,内側より下,26,0.0,0.0,0.0,0.0,26.0,4,11.0,10.0,5.0,5.0,3.0,3.0,1.0,4,1,2
20251122TMG07,2025-11-22,内側より下,32,0.0,0.0,0.0,0.0,20.0,6,10.0,6.0,5.0,1.0,3.0,2.0,3.0,1,3,2
20251122TMG08,2025-11-22,内側より下,26,0.0,0.0,0.0,0.0,26.0,2,5.0,8.0,3.0,5.0,3.0,3.0,2.0,1,4,3
20251122TMG09,2025-11-22,内側より下,42,2.380952380952381,0.0,2.380952380952381,2.380952380952381,23.0,4,12.0,3.0,2.0,1.0,3.0,4.0,4.0,1,2,3
20251122TMG10,2025-11-22,内側より下,28,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,24.0,3,9.0,4.0,3.0,1.0,3.0,3.0,5.0,1,5,3
20251122TMG11,2025-11-22,内側より下,41,2.4390243902439024,0.0,0.0,0.0,25.0,3,7.0,3.0,2.0,1.0,3.0,5.0,4.0,1,4,3
20251122TMG12,2025-11-22,内側より下,31,0.0,0.0,0.0,0.0,18.0,6,16.0,6.0,5.0,1.0,3.0,1.0,3.0,1,3,4
20251123TMG01,2025-11-23,内側より下,29,6.896551724137931,3.4482758620689653,3.4482758620689653,6.896551724137931,21.0,5,16.0,4.0,3.0,1.0,4.0,1.0,5.0,1,4,6
20251123TMG02,2025-11-23,内側より下,31,0.0,0.0,0.0,0.0,21.0,6,9.0,8.0,3.0,5.0,4.0,1.0,1.0,1,3,4
20251123TMG04,2025-11-23,内側より上,33,6.0606060606060606,6.0606060606060606,0.0,6.0606060606060606,14.0,6,21.0,4.0,3.0,1.0,3.0,1.0,2.0,2,1,3
20251123TMG05,2025-11-23,内側より上,30,0.0,0.0,0.0,0.0,28.0,4,7.0,10.0,5.0,5.0,3.0,4.0,1.0,1,2,3
20251123TMG06,2025-11-23,内側より下,31,0.0,0.0,0.0,0.0,27.0,3,5.0,6.0,5.0,1.0,4.0,4.0,4.0,1,3,4
20251123TMG07,2025-11-23,内側より下,34,0.0,0.0,0.0,0.0,32.0,1,0.0,10.0,5.0,5.0,5.0,4.0,2.0,1,5,3
20251123TMG08,2025-11-23,内側より下,25,0.0,0.0,0.0,0.0,29.0,1,0.0,8.0,3.0,5.0,4.0,4.0,2.0,1,2,5
20251123TMG09,2025-11-23,内側より下,25,0.0,0.0,0.0,0.0,20.0,5,17.0,8.0,3.0,5.0,3.0,1.0,1.0,2,1,3
20251123TMG10,2025-11-23,内側より下,41,2.4390243902439024,0.0,0.0,0.0,20.0,5,12.0,4.0,3.0,1.0,3.0,3.0,3.0,1,4,2
20251123TMG11,2025-11-23,内側より上,32,0.0,0.0,0.0,0.0,18.0,5,17.0,6.0,5.0,1.0,3.0,2.0,2.0,1,4,6
20251123TMG12,2025-11-23,内側より下,39,0.0,0.0,0.0,0.0,28.0,2,6.0,8.0,3.0,5.0,3.0,4.0,2.0,1,6,3
20251124TMG01,2025-11-24,内側より上,19,0.0,0.0,0.0,0.0,18.0,6,12.0,8.0,5.0,3.0,3.0,1.0,1.0,1,2,4
20251124TMG02,2025-11-24,内側より上,38,7.894736842105263,0.0,2.6315789473684212,2.6315789473684212,32.0,1,0.0,10.0,5.0,5.0,5.0,5.0,1.0,2,3,1
20251124TMG03,2025-11-24,内側より下,27,0.0,0.0,0.0,0.0,28.0,3,1.0,9.0,5.0,4.0,3.0,4.0,2.0,1,3,2
20251124TMG04,2025-11-24,内側より下,20,0.0,0.0,0.0,0.0,34.0,1,0.0,10.0,5.0,5.0,3.0,5.0,3.0,1,2,5
20251124TMG05,2025-11-24,内側より下,28,7.142857142857143,0.0,7.142857142857143,7.142857142857143,30.0,1,0.0,8.0,5.0,3.0,3.0,3.0,5.0,1,2,3
20251124TMG06,2025-11-24,内側より下,30,3.3333333333333335,0.0,0.0,0.0,27.0,2,5.0,6.0,5.0,1.0,4.0,3.0,5.0,3,6,5
20251124TMG07,2025-11-24,内側より下,33,0.0,0.0,0.0,0.0,34.0,1,0.0,10.0,5.0,5.0,5.0,5.0,2.0,4,6,1
20251124TMG08,2025-11-24,内側より上,34,0.0,0.0,0.0,0.0,31.0,2,2.0,9.0,5.0,4.0,4.0,3.0,4.0,1,3,4
20251124TMG09,2025-11-24,内側より上,37,0.0,0.0,0.0,0.0,21.0,4,8.0,2.0,1.0,1.0,2.0,3.0,5.0,2,1,4
20251124TMG10,2025-11-24,内側より下,39,7.6923076923076925,2.5641025641025643,2.5641025641025643,5.128205128205129,15.0,5,20.0,3.0,2.0,1.0,3.0,1.0,3.0,1,4,5
20251124TMG11,2025-11-24,内側より下,36,5.555555555555555,0.0,2.7777777777777777,2.7777777777777777,24.0,3,14.0,4.0,3.0,1.0,3.0,3.0,5.0,1,2,4
20251124TMG12,2025-11-24,内側より下,20,0.0,0.0,0.0,0.0,22.0,5,7.0,6.0,5.0,1.0,3.0,1.0,5.0,5,4,3
20251129TMG01,2025-11-29,内側より上,0,0.0,0.0,0.0,0.0,21.0,4,13.0,8.0,3.0,5.0,4.0,1.0,1.0,2,4,1
20251129TMG02,2025-11-29,内側より下,25,0.0,0.0,0.0,0.0,20.0,4,15.0,5.0,3.0,2.0,3.0,1.0,4.0,4,3,1
20251129TMG03,2025-11-29,内側より上,0,0.0,0.0,0.0,0.0,22.0,6,12.0,10.0,5.0,5.0,3.0,1.0,1.0,4,1,5
20251129TMG04,2025-11-29,内側より下,39,2.5641025641025643,0.0,0.0,0.0,27.0,3,5.0,5.0,3.0,2.0,4.0,4.0,4.0,2,3,6
20251129TMG05,2025-11-29,内側より下,23,0.0,0.0,0.0,0.0,24.0,5,8.0,6.0,5.0,1.0,5.0,1.0,5.0,5,4,1
20251129TMG06,2025-11-29,内側より下,30,0.0,0.0,0.0,0.0,31.0,2,1.0,10.0,5.0,5.0,4.0,4.0,2.0,4,6,5
20251129TMG07,2025-11-29,内側より上,59,0.0,0.0,0.0,0.0,20.0,5,11.0,9.0,5.0,4.0,3.0,1.0,1.0,3,2,1
20251129TMG08,2025-11-29,内側より上,59,8.474576271186441,3.389830508474576,5.084745762711864,8.47457627118644,18.0,5,20.0,7.0,5.0,2.0,5.0,1.0,1.0,6,4,1
20251129TMG09,2025-11-29,内側より上,40,5.0,2.5,2.5,5.0,18.0,6,14.0,6.0,5.0,1.0,5.0,2.0,1.0,6,5,3
20251129TMG10,2025-11-29,内側より下,21,0.0,0.0,0.0,0.0,29.0,2,7.0,8.0,3.0,5.0,4.0,4.0,2.0,1,3,5
20251129TMG11,2025-11-29,内側より上,31,6.451612903225806,0.0,0.0,0.0,24.0,3,7.0,8.0,3.0,5.0,5.0,2.0,1.0,1,2,6
20251129TMG12,2025-11-29,内側より下,35,2.857142857142857,2.857142857142857,0.0,2.857142857142857,26.0,2,8.0,6.0,5.0,1.0,3.0,4.0,4.0,2,4,1
20251130TMG01,2025-11-30,内側より上,1,0.0,0.0,0.0,0.0,25.0,4,7.0,7.0,2.0,5.0,5.0,3.0,1.0,5,1,3
20251130TMG02,2025-11-30,内側より下,42,2.380952380952381,0.0,2.380952380952381,2.380952380952381,22.0,4,14.0,7.0,5.0,2.0,3.0,1.0,4.0,5,6,1
